#{"t_start": 1723124210.7003095, "env_id": "None"}
r,l,t
-27.932887,72,3277.924588
-20.987791,72,3290.42749
-23.356604,72,3302.970979
-11.407181,72,3314.730921
-25.019519,72,3329.651038
-18.121314,72,3342.082194
-20.245967,72,3354.270286
-23.244549,72,3368.531541
-19.532262,72,3383.303399
-30.43281,72,3398.008249
-19.102058,72,3412.1987
-17.47179,72,3424.354776
-16.935796,72,3437.35065
-14.21263,72,3449.555486
-22.563107,72,3463.263563
-21.324991,72,3475.487425
-16.782048,72,3490.479482
-20.177322,72,3502.554029
-24.811589,72,3517.682151
-29.341012,72,3529.919646
-16.910472,72,3543.862301
-25.263034,72,3557.195863
-33.230721,72,3569.282749
-34.501182,72,3582.292996
-21.219062,72,3594.126885
-21.967936,72,3608.252833
-12.613684,72,3624.109956
-20.096837,72,3636.736842
-22.367141,72,3647.884973
-18.734799,72,3660.935966
-25.727267,72,3674.298305
-17.791824,72,3685.694598
-16.234738,72,3698.501388
-21.226601,72,3709.586485
-21.405418,72,3723.646459
-21.697404,72,3735.823963
-16.273224,72,3750.227925
-24.86696,72,3764.261026
-19.186804,72,3777.641154
-26.941863,72,3789.604045
-32.184504,72,3801.449154
-32.740654,72,3812.417602
-20.434612,72,3825.26534
-22.288563,72,3837.284238
-15.207217,72,3851.321628
-19.124111,72,3865.809964
-30.021777,72,3880.070393
-28.299642,72,3892.917368
-22.195038,72,3906.351251
-27.386693,72,3920.577943
-22.501873,72,3933.752913
-15.572649,72,3946.192127
-12.575332,72,3960.188135
-25.007014,72,3973.828442
-14.405837,72,3988.051405
-14.126065,72,4002.752164
-20.40254,72,4015.940101
-15.991848,72,4030.843968
-21.184415,72,4044.729762
-21.01371,72,4055.994961
-15.886619,72,4070.175709
-31.362811,72,4082.018337
-19.613513,72,4097.098251
-27.028068,72,4112.08039
-25.038462,72,4122.669078
-28.185805,72,4138.241883
-13.286178,72,4150.177983
-24.274982,72,4163.797247
-18.05339,72,4177.669784
-16.683439,72,4191.929923
-19.855009,72,4205.633236
-15.887684,72,4219.961115
-18.724148,72,4230.496053
-18.486717,72,4245.209244
-19.265734,72,4260.346226
-14.340316,72,4272.481046
-25.369667,72,4286.441149
-36.841779,72,4298.7291
-28.879635,72,4311.403629
-20.870277,72,4322.380152
-16.634032,72,4334.354209
-14.838831,72,4348.898176
-11.531407,72,4362.186582
-19.277971,72,4376.923012
-32.059964,72,4389.069533
-17.754256,72,4400.324053
-18.960332,72,4412.888645
-21.367023,72,4425.199017
-30.8162,72,4437.263228
-24.806952,72,4450.885525
-26.262592,72,4463.929879
-21.17491,72,4475.313458
-14.749737,72,4487.428239
-11.950944,72,4499.539932
-37.52632,72,4511.318897
-16.621209,72,4526.221682
-26.535938,72,4538.315229
-15.043375,72,4553.763146
-15.420465,72,4566.077427
-20.061452,72,4580.92444
-29.841182,72,4596.122088
-27.510975,72,4606.808116
-30.684757,72,4620.035125
-15.790608,72,4633.703333
-21.434754,72,4647.456362
-32.791335,72,4658.516448
-16.788745,72,4671.931086
-13.781358,72,4687.02802
-16.226017,72,4701.427057
-14.680654,72,4715.089052
-17.910628,72,4728.959243
-28.902983,72,4742.26394
-23.078293,72,4753.537346
-23.401378,72,4765.994615
-20.954245,72,4780.433631
-18.510015,72,4793.337403
-30.318752,72,4806.580821
-28.416447,72,4819.233951
-30.130832,72,4832.678835
-22.199602,72,4846.578713
-32.155654,72,4857.796326
-20.178767,72,4873.164435
-39.754725,72,4885.847433
-28.572862,72,4900.028499
-14.504667,72,4911.947973
-27.434182,72,4927.476348
-19.281605,72,4943.812872
-32.749094,72,4957.129023
-31.342135,72,4970.057306
-12.946494,72,4983.66654
-32.17237,72,4996.154361
-16.933665,72,5009.574558
-20.792048,72,5023.299558
-19.730196,72,5039.231584
-23.688859,72,5051.020149
-35.32582,72,5064.755428
-29.271006,72,5077.814134
-16.615898,72,5090.81282
-12.283591,72,5104.903694
-21.869856,72,5120.669437
-22.928271,72,5133.422216
-22.826343,72,5145.257125
-13.163668,72,5160.148616
-15.777647,72,5173.695783
-15.482151,72,5189.564564
-28.841761,72,5200.733625
-18.609757,72,5213.787747
-14.673287,72,5226.785853
-13.866388,72,5240.230302
-16.195145,72,5254.288677
-14.609388,72,5268.245986
-11.58604,72,5282.269717
-20.219223,72,5294.869745
-19.289037,72,5308.430563
-34.533495,72,5321.297616
-15.699163,72,5335.2385
-34.664404,72,5348.190802
-16.817048,72,5360.907218
-29.120944,72,5373.760649
-19.944374,72,5386.107043
-23.515113,72,5401.260903
-16.903265,72,5416.331657
-21.975783,72,5430.904709
-20.908086,72,5443.566846
-19.076236,72,5457.883677
-24.921522,72,5469.581315
-35.009126,72,5482.342515
-19.549269,72,5495.264256
-21.030202,72,5509.690072
-13.192035,72,5522.523923
-16.577309,72,5534.444823
-23.214739,72,5547.992093
-21.723346,72,5561.969642
-15.210144,72,5574.769318
-27.602274,72,5586.218633
-24.887418,72,5600.080582
-36.323056,72,5614.163061
-14.162786,72,5628.581786
-18.754627,72,5642.546388
-18.418751,72,5654.924752
-22.892852,72,5669.466202
-18.123355,72,5682.740797
-17.510612,72,5696.629426
-34.0197,72,5709.276482
-14.167269,72,5724.547983
-36.81627,72,5737.472332
-20.602953,72,5749.925943
-23.186459,72,5765.111897
-32.806012,72,5779.748498
-15.577349,72,5792.856485
-40.028576,72,5807.790952
-21.973803,72,5822.827087
-17.520466,72,5837.681813
-20.262049,72,5853.069108
-27.718332,72,5865.793176
-20.698264,72,5878.18089
-17.479721,72,5891.718534
-24.848202,72,5906.335995
-31.679904,72,5919.05054
-18.492615,72,5933.479178
-31.58068,72,5944.551026
-16.570753,72,5959.102313
-35.67019,72,5971.803808
-26.607373,72,5986.83727
-25.850932,72,6000.39603
-33.99947,72,6012.74249
-31.186985,72,6026.960948
-21.675383,72,6039.621293
-22.919902,72,6054.148441
-25.743679,72,6068.000936
-16.283607,72,6079.907413
-19.171026,72,6093.724896
-19.05758,72,6105.618555
-16.427187,72,6119.451314
-14.207892,72,6133.525151
-18.820047,72,6149.118485
-34.945852,72,6162.959583
-24.094196,72,6178.974883
-15.831287,72,6192.067698
-19.811588,72,6206.206873
-23.565456,72,6219.636572
-19.559889,72,6233.277733
-31.479006,72,6244.844414
-25.882811,72,6257.78463
-18.953699,72,6273.007704
-19.186305,72,6287.247905
-25.012015,72,6299.905501
-33.937802,72,6312.605551
-19.310024,72,6327.605585
-16.554251,72,6340.620571
-20.480249,72,6352.00448
-13.135356,72,6366.18247
-18.754349,72,6380.821613
-24.36261,72,6395.851548
-14.576994,72,6411.316413
-22.355519,72,6422.806753
-28.469679,72,6436.835705
-20.93741,72,6450.968648
-29.285156,72,6466.278094
-31.149861,72,6479.805124
-17.737267,72,6494.72876
-20.226395,72,6507.919865
-19.407926,72,6520.906636
-16.352263,72,6536.310022
-14.392148,72,6551.324852
-33.538224,72,6564.579175
-20.535235,72,6579.755853
-19.574229,72,6595.320121
-21.505053,72,6611.008281
-23.814364,72,6623.914451
-31.668031,72,6638.400689
-13.544957,72,6650.908939
-33.522812,72,6664.090017
-22.398859,72,6675.136827
-28.549005,72,6689.377366
-33.666046,72,6703.77969
-22.778154,72,6718.450906
-14.336203,72,6733.875604
-13.644414,72,6748.147103
-21.780517,72,6762.429121
-18.845279,72,6777.153396
-28.762482,72,6791.015129
-32.31371,72,6805.700532
-33.776292,72,6819.113789
-14.880077,72,6832.956246
-18.848591,72,6845.181658
-38.614101,72,6859.307963
-21.546476,72,6872.265982
-15.178837,72,6887.955679
-24.150908,72,6900.808037
-23.137806,72,6915.049762
-17.152409,72,6930.196949
-21.942895,72,6944.300902
-29.027732,72,6957.626975
-27.773821,72,6971.713669
-29.834549,72,6985.720135
-22.603441,72,6999.323869
-15.258388,72,7011.797394
-21.46108,72,7024.995695
-34.959818,72,7037.872534
-24.045899,72,7052.296438
-25.274652,72,7064.430774
-15.299294,72,7076.810777
-29.274278,72,7090.383881
-14.704772,72,7104.48767
-12.348292,72,7117.021118
-24.980515,72,7131.901613
-16.555451,72,7146.58512
-14.761382,72,7159.774889
-21.901978,72,7173.491638
-27.900631,72,7185.700244
-17.856293,72,7197.809624
-12.077322,72,7212.152692
-28.521058,72,7226.366854
-19.127265,72,7240.513816
-27.760097,72,7253.652124
-20.39026,72,7265.593739
-18.546672,72,7280.1259
-14.383378,72,7292.731603
-23.968364,72,7303.942781
-17.420641,72,7315.783618
-28.221227,72,7329.141346
-31.893867,72,7341.82273
-21.161606,72,7352.877479
-19.13098,72,7367.319398
-12.693435,72,7383.930986
-18.793163,72,7396.294248
-33.13046,72,7408.739247
-19.749962,72,7421.94748
-19.030377,72,7436.46919
-18.245939,72,7452.30876
-20.005257,72,7465.859189
-18.4503,72,7481.508409
-30.48273,72,7495.69775
-15.030052,72,7508.347893
-15.912099,72,7522.975301
-20.03375,72,7536.08751
-23.416657,72,7547.696315
-21.188268,72,7560.899213
-20.823892,72,7575.720523
-24.007871,72,7591.202944
-23.396813,72,7603.642126
-20.57964,72,7617.282429
-19.229608,72,7628.90129
-23.163668,72,7644.106488
-16.946086,72,7658.990526
-20.457337,72,7673.755502
-22.961553,72,7687.263994
-16.610343,72,7702.914637
-26.180806,72,7714.259256
-18.932171,72,7726.185052
-17.494678,72,7741.024978
-19.306286,72,7755.102932
-14.336221,72,7770.257068
-17.446258,72,7784.599766
-33.225072,72,7797.146799
-21.50762,72,7810.763224
-27.994223,72,7824.392764
-29.644109,72,7837.358838
-23.253587,72,7851.449842
-22.917101,72,7863.446284
-36.908603,72,7876.90794
-13.905455,72,7892.277442
-19.300861,72,7907.888186
-13.390205,72,7923.258365
-18.836837,72,7938.70635
-24.675512,72,7952.764267
-17.51435,72,7967.104349
-27.27893,72,7979.781388
-11.53622,72,7993.969553
-18.337822,72,8007.368406
-20.495012,72,8022.189291
-15.610185,72,8036.411655
-23.867551,72,8051.510992
-31.553836,72,8065.627965
-13.963716,72,8078.2919
-15.956685,72,8093.151264
-16.853939,72,8104.83621
-25.716905,72,8118.309467
-17.586053,72,8133.690788
-22.767017,72,8148.819197
-14.214593,72,8161.411298
-23.079815,72,8174.919325
-16.919717,72,8191.440295
-25.049324,72,8206.220657
-25.419959,72,8218.087038
-19.440522,72,8233.331888
-23.883592,72,8247.229422
-16.339658,72,8259.918284
-25.341099,72,8272.507708
-13.640011,72,8286.958158
-14.408544,72,8302.635557
-21.070242,72,8317.689541
-15.516809,72,8331.192368
-23.256549,72,8345.709533
-16.949482,72,8362.0287
-19.015586,72,8374.459356
-20.041614,72,8386.729099
-17.911151,72,8402.017401
-19.591061,72,8415.887762
-21.861184,72,8428.955663
-22.880618,72,8443.206954
-16.877523,72,8455.738715
-20.214245,72,8469.735363
-15.892307,72,8484.958481
-25.13911,72,8499.098171
-29.987093,72,8512.886049
-15.8642,72,8525.637403
-22.447671,72,8538.17507
-27.675655,72,8551.361031
-32.382464,72,8564.692737
-27.287865,72,8578.923305
-18.134096,72,8594.348922
-19.060641,72,8607.475873
-27.014637,72,8619.655496
-24.048015,72,8634.003911
-16.321315,72,8646.011758
-17.026196,72,8657.114582
-20.046827,72,8671.614795
-16.934212,72,8686.013526
-19.878721,72,8696.820722
-15.577986,72,8707.950441
-21.166609,72,8721.984616
-18.044434,72,8734.820801
-16.756274,72,8747.232718
-23.087919,72,8761.323647
-19.085647,72,8772.820897
-35.659254,72,8786.456382
-24.936446,72,8798.125948
-24.358329,72,8810.510218
-21.180182,72,8823.155279
-15.280865,72,8835.671686
-19.267814,72,8850.058623
-14.603589,72,8863.006029
-32.779296,72,8875.724437
-15.399288,72,8889.906499
-17.789805,72,8904.920856
-37.629309,72,8916.789998
-27.7125,72,8929.984501
-19.975789,72,8941.445831
-31.572005,72,8954.813716
-14.983409,72,8970.036616
-26.622865,72,8984.492304
-31.438384,72,8996.659371
-17.966243,72,9011.456758
-20.842001,72,9024.841431
-16.407344,72,9038.477618
-12.676946,72,9053.156818
-39.594382,72,9066.843138
-17.91332,72,9081.029048
-25.198365,72,9094.092071
-30.627367,72,9105.641822
-25.651637,72,9119.395426
-24.458539,72,9132.599884
-17.741596,72,9145.248765
-20.231083,72,9158.235901
-22.432647,72,9172.432194
-22.300199,72,9186.096365
-21.691746,72,9199.937512
-39.742936,72,9213.939182
-32.674219,72,9226.194432
-23.0475,72,9238.003578
-21.940572,72,9250.956898
-18.608709,72,9265.467666
-24.179642,72,9279.023696
-24.981612,72,9293.139577
-19.248509,72,9306.866036
-27.524848,72,9321.774199
-24.393978,72,9332.632365
-27.425526,72,9345.515787
-21.743475,72,9359.985693
-24.329889,72,9374.010089
-32.027368,72,9386.86521
-18.760723,72,9403.47827
-15.359531,72,9416.671496
-16.56566,72,9431.521614
-19.506058,72,9445.360816
-15.342704,72,9465.246383
-17.345133,72,9480.002107
-24.39963,72,9491.848718
-10.946616,72,9506.423954
-19.580149,72,9518.356888
-29.943508,72,9532.136648
-14.094904,72,9544.897077
-32.737071,72,9558.905766
-22.001737,72,9572.595723
-25.715218,72,9586.554692
-17.780882,72,9599.496797
-17.546027,72,9614.078391
-15.993537,72,9629.379496
-15.727407,72,9642.472448
-31.328315,72,9656.623405
-20.108582,72,9669.976588
-21.623707,72,9683.294594
-19.656525,72,9695.594666
-28.15837,72,9710.391275
-26.433521,72,9723.036545
-21.006996,72,9734.456742
-18.113822,72,9748.075119
-19.956348,72,9759.437921
-21.649668,72,9772.422092
-25.907068,72,9783.743183
-20.878921,72,9796.955862
-22.38724,72,9810.900986
-21.132797,72,9826.558298
-24.254913,72,9840.171142
-11.117952,72,9854.781798
-23.217147,72,9869.606243
-24.060213,72,9881.721916
-30.416451,72,9894.704587
-16.645737,72,9909.405579
-25.405788,72,9924.454709
-28.09262,72,9937.582415
-26.641656,72,9951.638802
-34.644478,72,9966.897417
-17.243034,72,9981.203692
-24.832617,72,9992.495145
-34.359964,72,10004.931009
-21.96764,72,10018.140375
-26.298348,72,10032.518915
-24.429181,72,10044.044637
-28.613456,72,10058.247303
-21.179006,72,10073.345912
-24.663888,72,10086.010205
-20.584903,72,10099.801511
-14.161225,72,10114.287001
-18.330908,72,10127.067137
-19.650557,72,10141.040175
-16.30209,72,10157.070733
-39.616869,72,10168.78069
-29.526389,72,10182.539534
-25.229415,72,10197.085172
-21.661546,72,10210.132926
-21.910346,72,10222.634003
-14.056523,72,10237.239623
-24.48344,72,10252.373488
-20.121814,72,10265.735729
-35.537563,72,10278.381885
-36.026605,72,10290.530072
-28.671691,72,10304.504871
-22.565289,72,10317.081961
-23.236705,72,10328.872847
-23.335773,72,10340.996083
-24.294905,72,10355.989466
-11.846381,72,10370.098386
-19.579914,72,10383.602394
-19.910182,72,10399.958726
-15.970601,72,10415.245565
-18.965745,72,10431.11022
-27.65079,72,10448.055787
-24.282936,72,10463.811705
-22.049266,72,10477.369302
-19.832601,72,10494.021807
-20.99755,72,10508.200755
-15.477038,72,10525.206149
-18.797967,72,10542.736156
-14.089712,72,10559.036995
-19.123391,72,10575.780011
-21.578964,72,10591.450845
-17.436856,72,10606.390012
-25.858437,72,10622.310848
-21.83887,72,10636.962739
-19.273836,72,10653.986414
-36.625229,72,10666.733846
-31.597108,72,10681.831153
-14.095325,72,10697.577356
-11.15355,72,10712.249705
-16.14431,72,10729.137121
-32.604772,72,10745.677628
-31.227045,72,10760.192636
-20.382252,72,10773.657674
-24.94561,72,10790.60634
-19.497087,72,10804.830349
-22.405727,72,10818.767402
-16.359583,72,10832.289937
-21.870888,72,10847.057674
-26.63865,72,10861.931458
-25.615921,72,10876.783451
-24.19386,72,10892.015672
-19.730071,72,10906.038086
-25.916477,72,10921.634827
-33.767103,72,10937.265724
-19.130667,72,10953.990253
-37.873693,72,10967.907132
-20.553212,72,10980.787881
-17.998631,72,10993.936156
-17.846771,72,11008.467644
-24.284781,72,11022.707317
-22.757076,72,11036.64506
-20.110471,72,11051.56391
-38.709277,72,11066.45981
-34.003645,72,11080.307245
-18.199127,72,11095.038042
-22.641717,72,11109.765784
-20.760569,72,11123.450917
-16.206701,72,11139.000827
-22.994545,72,11152.570949
-23.510913,72,11167.655607
-13.203357,72,11183.038198
-24.258518,72,11197.523532
-21.051623,72,11212.973974
-23.548494,72,11226.445934
-15.204756,72,11243.813975
-23.980306,72,11259.62502
-14.417737,72,11274.845426
-28.416663,72,11289.861954
-12.725677,72,11306.207401
-28.224168,72,11322.479903
-34.318273,72,11335.599023
-15.029745,72,11351.491195
-28.131383,72,11366.857004
-24.185175,72,11380.287356
-20.518484,72,11394.481812
-34.206881,72,11408.619076
-38.620575,72,11421.890835
-29.058059,72,11436.099668
-19.548539,72,11451.569288
-21.864914,72,11467.267079
-27.315769,72,11483.545093
-32.702664,72,11500.075036
-32.418439,72,11516.07334
-20.443867,72,11533.505269
-29.035609,72,11548.842505
-39.728242,72,11563.447693
-26.224003,72,11580.253118
-22.96223,72,11595.622429
-21.208935,72,11611.180609
-26.488158,72,11624.654338
-20.382809,72,11639.060916
-16.015599,72,11655.158526
-21.403035,72,11669.311591
-22.264811,72,11683.620459
-38.070934,72,11697.081387
-19.865082,72,11710.877708
-27.003513,72,11727.19453
-34.373968,72,11742.118549
-14.472717,72,11759.368502
-17.388371,72,11772.678658
-37.146448,72,11787.729277
-27.135725,72,11801.662857
-20.836762,72,11817.317598
-35.387595,72,11831.093385
-22.978338,72,11846.033163
-31.184612,72,11862.638765
-20.5201,72,11875.350892
-24.013958,72,11891.805081
-29.278926,72,11907.647731
-17.586162,72,11922.986642
-19.010394,72,11936.816186
-18.36644,72,11949.944136
-15.673121,72,11963.694857
-14.914321,72,11976.572287
-16.603871,72,11990.711048
-16.63342,72,12004.345365
-17.383663,72,12017.3984
-24.750858,72,12029.83796
-15.479181,72,12043.186331
-21.488626,72,12057.513955
-19.421306,72,12073.173979
-19.66378,72,12085.518395
-24.541829,72,12098.371431
-25.233628,72,12112.284486
-18.397581,72,12125.720572
-17.529893,72,12138.143748
-21.506485,72,12153.391158
-24.112628,72,12167.2349
-16.784852,72,12181.129732
-22.071382,72,12193.4256
-24.838785,72,12207.03248
-18.924411,72,12220.707916
-31.269639,72,12234.291808
-31.461224,72,12246.135396
-21.152654,72,12259.045285
-22.946463,72,12271.91674
-18.712619,72,12283.815979
-27.821944,72,12297.290123
-19.003363,72,12310.101175
-13.663229,72,12323.153563
-22.871437,72,12336.854988
-21.846683,72,12351.568357
-18.746442,72,12364.833632
-15.761202,72,12376.613821
-35.462039,72,12388.182929
-22.483506,72,12401.412445
-30.422019,72,12413.592141
-22.333298,72,12426.190691
-21.88422,72,12439.750021
-22.009509,72,12454.766711
-18.949087,72,12469.016108
-18.150344,72,12484.151432
-20.00115,72,12501.584406
-27.893494,72,12516.334695
-18.287788,72,12529.493291
-22.599403,72,12545.032154
-23.207954,72,12561.459286
-16.616202,72,12577.173233
-17.587574,72,12590.773169
-10.501821,72,12606.172488
-21.473574,72,12618.733405
-20.416823,72,12634.795588
-16.070455,72,12647.155751
-21.898871,72,12660.80283
-16.688067,72,12675.646638
-19.541907,72,12690.266653
-30.257951,72,12704.166447
-29.54463,72,12718.069678
-22.379252,72,12731.098311
-26.40162,72,12743.527386
-16.129534,72,12756.315073
-29.297868,72,12771.016903
-33.425662,72,12783.182725
-20.985304,72,12794.680739
-19.377483,72,12807.500322
-21.765111,72,12822.562097
-24.404777,72,12836.079134
-27.733331,72,12852.341281
-22.891548,72,12867.298248
-16.877016,72,12880.646208
-14.853602,72,12893.585639
-26.56123,72,12910.313315
-28.616557,72,12924.204141
-14.339426,72,12938.606865
-20.090988,72,12953.620879
-21.007557,72,12967.630259
-21.219855,72,12980.200874
-21.162209,72,12995.301165
-17.937246,72,13008.573524
-22.432638,72,13025.076436
-17.99036,72,13038.91572
-14.265272,72,13052.360216
-37.161021,72,13064.575747
-23.768166,72,13078.535761
-22.71043,72,13093.343314
-26.295425,72,13105.433727
-36.336558,72,13120.105062
-17.326257,72,13133.957522
-35.18889,72,13146.33844
-24.198801,72,13160.927262
-23.023741,72,13173.294622
-19.820004,72,13188.251739
-17.650976,72,13202.118884
-16.55621,72,13215.278764
-19.711784,72,13228.797136
-31.13953,72,13240.557584
-18.557215,72,13252.329513
-20.184484,72,13267.762342
-21.428908,72,13281.226459
-36.634835,72,13296.722246
-19.31893,72,13308.505931
-15.317248,72,13325.546563
-18.880749,72,13339.258687
-32.945696,72,13351.788847
-22.068767,72,13365.448134
-26.675088,72,13378.869507
-22.608108,72,13394.897353
-27.770853,72,13410.271741
-28.022045,72,13423.01563
-38.493926,72,13436.376304
-16.5038,72,13451.330269
