#{"t_start": 1723759765.2948375, "env_id": "None"}
r,l,t
-0.747828,72,3137.94425
-0.907702,72,3151.149004
-0.786569,72,3163.518088
-0.661573,72,3177.397421
-0.703539,72,3192.774538
-0.8018,72,3205.779311
-0.696488,72,3219.836856
-0.66332,72,3233.004275
-1.458076,72,3245.646462
-0.730222,72,3258.883913
-0.712724,72,3271.046802
-0.865635,72,3284.593203
-1.025528,72,3299.396833
-0.613635,72,3310.687825
-0.754856,72,3322.753067
-0.752801,72,3337.497425
-0.747878,72,3351.493825
-0.758753,72,3364.001415
-0.696525,72,3379.71321
-0.686695,72,3391.765169
-1.008435,72,3404.71864
-0.732894,72,3416.928493
-0.668034,72,3431.602923
-0.655929,72,3442.955726
-0.896827,72,3456.006026
-1.083572,72,3471.385549
-0.807813,72,3486.716748
-0.838419,72,3501.137783
-0.604804,72,3513.653787
-0.724029,72,3526.709455
-0.838819,72,3542.230468
-0.912537,72,3554.892083
-0.651009,72,3568.883702
-0.918035,72,3580.537729
-0.784773,72,3596.216231
-0.796035,72,3608.73085
-0.938041,72,3623.188094
-0.83715,72,3637.228006
-0.795247,72,3652.275412
-0.721585,72,3664.90985
-1.001992,72,3677.876099
-0.892541,72,3690.524743
-0.907375,72,3705.903926
-0.804113,72,3717.581933
-1.082025,72,3732.864129
-0.79028,72,3747.212515
-0.860139,72,3761.836262
-0.643188,72,3775.251275
-0.83848,72,3790.487499
-0.740922,72,3805.179235
-0.683644,72,3817.490619
-0.690395,72,3831.822679
-0.813148,72,3846.756226
-0.694017,72,3862.129763
-0.731335,72,3873.92741
-0.741797,72,3887.943511
-0.716692,72,3902.709288
-0.696153,72,3915.363469
-1.00757,72,3929.251454
-0.639126,72,3942.783849
-0.957613,72,3957.302105
-0.971431,72,3971.944722
-0.794598,72,3987.173193
-0.992154,72,4000.703268
-0.908676,72,4015.096789
-1.011679,72,4028.901799
-0.873021,72,4045.073282
-0.763401,72,4058.912458
-0.950241,72,4073.029641
-0.966491,72,4086.203834
-0.676318,72,4097.476425
-1.131126,72,4110.768572
-1.1844,72,4123.330539
-0.786853,72,4138.412537
-0.669746,72,4151.492469
-0.982339,72,4165.906686
-0.894975,72,4179.716653
-0.854775,72,4194.407295
-0.636652,72,4207.946941
-0.927979,72,4220.34129
-0.922634,72,4232.968386
-0.848101,72,4248.23439
-0.98546,72,4260.967574
-0.787961,72,4272.593086
-0.790445,72,4287.662788
-0.956606,72,4303.001788
-0.750985,72,4316.496136
-0.992298,72,4332.13399
-0.727806,72,4343.448762
-1.027603,72,4357.598433
-0.909058,72,4372.12515
-0.652985,72,4384.724592
-0.86935,72,4398.746616
-0.701473,72,4411.110942
-0.977728,72,4425.421044
-0.619496,72,4437.948601
