rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,time/iterations,train/entropy_loss,train/clip_fraction,train/value_loss,train/clip_range,train/approx_kl,train/loss,train/explained_variance,train/learning_rate,train/policy_gradient_loss,train/n_updates
-1.168121357142857,361,2048,5,72.0,1,,,,,,,,,,
-1.130948625,749,4096,5,72.0,2,-7.884691555798054,0.65322265625,0.011247387139155763,0.2,0.043010402,-0.16864527761936188,0.0,0.0003,-0.09537544258928392,170
-1.1331058705882353,1147,6144,5,72.0,3,-7.842931377887726,0.633740234375,0.006549503823771374,0.2,0.041947633,-0.16952598094940186,0.0,0.0003,-0.09582463555852883,180
-1.1064911,1534,8192,5,72.0,4,-7.793227826058865,0.643359375,0.006664524244115455,0.2,0.04365653,-0.1774827539920807,0.0,0.0003,-0.09546869717014488,190
-1.1210706800000003,1935,10240,5,72.0,5,-7.753832797706127,0.626953125,0.008089644519350259,0.2,0.04214059,-0.19176381826400757,0.0,0.0003,-0.0887952802964719,200
