#{"t_start": 1724226103.8931258, "env_id": "None"}
r,l,t
-1.525763,72,4133.061495
-0.776619,72,4155.677288
-1.031789,72,4174.833014
-0.13635,72,4189.854841
-1.307984,72,4209.507521
-0.04609,72,4227.681492
-0.74854,72,4248.576639
-1.018307,72,4270.82154
-0.681692,72,4287.436805
-1.048362,72,4305.931744
-0.054758,72,4327.230187
-1.256357,72,4350.104448
-1.352621,72,4371.868443
-0.924528,72,4388.761656
-0.674168,72,4411.021112
-0.104537,72,4427.305695
-0.397605,72,4450.576621
-0.144253,72,4468.479227
-0.847292,72,4491.510877
-0.347523,72,4510.068845
-1.230698,72,4533.459537
-1.246103,72,4553.728253
-1.63806,72,4574.199059
-0.430499,72,4597.614006
-0.073058,72,4614.893687
-0.345378,72,4637.305241
-0.70916,72,4656.822492
-0.87045,72,4675.505799
-0.577592,72,4697.459837
-1.910363,72,4720.233988
-0.188258,72,4736.184272
-0.690595,72,4755.877277
-0.010636,72,4778.954113
-0.236084,72,4793.439039
-0.954947,72,4812.840906
-0.085969,72,4833.057047
-1.152748,72,4857.104674
-1.028594,72,4875.973021
-1.273639,72,4895.911141
-0.056722,72,4912.831561
-0.213458,72,4929.061341
-1.281458,72,4951.384627
-0.771543,72,4974.547534
-0.918078,72,4991.039884
-1.243572,72,5010.591376
-0.051174,72,5031.12907
-0.519462,72,5047.492265
-1.325429,72,5070.614189
-0.022706,72,5089.099737
-0.831089,72,5105.19018
-1.326026,72,5121.648324
-0.032862,72,5143.285163
-0.077645,72,5162.388338
-0.373221,72,5185.858399
-1.141888,72,5199.917118
-0.86018,72,5216.498929
-0.590694,72,5232.858046
-0.100252,72,5253.083978
-0.863163,72,5272.698745
-0.297817,72,5289.923141
-1.533214,72,5307.01364
-0.111361,72,5326.802212
-0.082923,72,5347.475378
-0.539677,72,5362.703848
-0.388657,72,5376.243263
-0.598801,72,5390.262282
-0.426848,72,5412.766143
-0.048146,72,5430.253212
-0.099482,72,5447.878521
-1.196074,72,5471.005484
-0.459236,72,5491.282186
-1.455581,72,5512.174224
-0.417327,72,5529.563182
-1.529874,72,5554.248539
-1.337235,72,5574.653932
-1.780983,72,5597.883146
-0.052164,72,5621.263064
-0.96395,72,5645.199795
-0.189073,72,5663.202279
-0.726729,72,5686.898538
-0.962437,72,5706.395157
-1.554733,72,5728.272592
-0.941892,72,5749.80811
-0.98268,72,5770.083014
-0.103887,72,5791.28897
-1.267564,72,5815.149081
-1.580166,72,5837.158116
-0.851873,72,5861.369201
-1.44438,72,5878.971933
-0.675874,72,5902.672541
-0.141803,72,5920.806329
-0.490008,72,5943.535122
-0.840205,72,5964.00318
-1.881162,72,5987.807505
-0.482498,72,6007.021465
-0.312091,72,6028.948366
-0.035779,72,6050.243488
-1.402393,72,6073.338561
-0.856364,72,6090.421363
-1.268509,72,6114.19641
-1.944718,72,6137.476601
-0.150239,72,6155.72282
-1.596821,72,6176.43442
-1.375587,72,6201.250194
-0.562351,72,6219.035154
-0.3347,72,6237.635293
-1.706366,72,6255.934586
-1.379222,72,6280.663689
-0.609214,72,6302.825774
-0.279477,72,6319.177205
-0.425543,72,6337.778738
-0.744675,72,6356.530497
-0.820656,72,6381.815017
-0.367334,72,6398.42631
-0.123148,72,6416.965891
-0.377751,72,6433.508979
-0.189496,72,6450.28104
-0.383541,72,6471.036647
-0.29334,72,6491.006509
-0.364259,72,6514.665007
