#{"t_start": 1724179682.3339539, "env_id": "None"}
r,l,t
-0.60469,72,1904.85981
-0.645099,72,1927.694507
-0.630586,72,1945.647191
-0.505128,72,1965.256757
-0.580346,72,1989.027432
-0.636933,72,2014.359708
-0.521367,72,2033.60864
-0.611289,72,2050.367683
-0.693961,72,2075.492891
-0.606519,72,2097.199149
-0.689231,72,2121.84114
-0.721067,72,2145.852948
-0.646533,72,2170.089306
-0.801648,72,2191.507237
-0.646225,72,2211.230181
-0.625214,72,2235.861083
-0.696515,72,2261.230914
-0.720535,72,2283.32335
-0.529816,72,2302.200984
-0.520809,72,2323.659258
-0.660385,72,2349.114518
-0.738317,72,2373.808929
-0.678168,72,2399.620987
-0.639354,72,2424.716594
-0.563591,72,2444.980707
-0.56266,72,2466.573752
-0.673606,72,2491.447658
-0.613405,72,2509.855451
-0.68352,72,2533.075203
-0.714387,72,2558.672892
-0.538159,72,2576.961546
-1.282709,72,2598.799282
-0.652315,72,2624.379517
-0.516406,72,2647.300035
-0.609165,72,2673.57303
-0.684796,72,2700.331195
-0.631612,72,2724.801501
-0.729189,72,2751.609299
-0.655954,72,2774.898971
-0.681811,72,2793.974319
-0.719765,72,2814.945378
-0.684612,72,2833.050384
-0.549255,72,2852.069746
-0.550035,72,2873.370034
-0.632621,72,2892.895119
-0.566873,72,2912.321499
-0.569352,72,2930.052458
-0.492154,72,2947.172586
-0.719619,72,2969.724349
-0.856308,72,2991.011279
-0.804702,72,3015.288628
-0.556672,72,3036.988672
-0.530025,72,3057.331117
-0.702813,72,3080.426433
-0.681718,72,3103.661093
-0.604049,72,3126.144992
-0.50378,72,3149.698913
-0.652014,72,3171.260158
-0.656147,72,3195.196769
-0.579241,72,3213.114698
-0.593564,72,3231.761204
-0.696796,72,3256.264022
-0.634245,72,3282.041003
-0.551656,72,3304.991976
-0.538479,72,3328.369094
-0.550777,72,3349.681351
-0.673273,72,3372.087028
-0.544735,72,3393.356249
-0.586053,72,3417.180405
-0.651346,72,3441.815758
-0.578977,72,3464.832131
-0.581441,72,3483.962879
-0.644055,72,3507.169558
-0.572332,72,3535.5533
-0.555214,72,3557.678395
-0.61203,72,3579.779592
-0.553814,72,3599.168421
-0.619022,72,3618.361069
-0.655378,72,3644.470545
-0.587071,72,3672.018522
-0.610411,72,3692.97387
-0.57721,72,3714.21372
-0.602342,72,3736.665301
-0.606912,72,3761.76469
-0.705443,72,3787.578896
-0.598147,72,3808.274706
-0.582447,72,3825.335778
-0.629148,72,3847.202601
-0.573444,72,3868.914178
-0.588397,72,3889.949001
-0.52482,72,3908.95408
-0.740669,72,3929.465228
-0.52417,72,3947.748423
-0.614733,72,3968.654574
-0.582374,72,3988.551575
-0.70056,72,4010.814625
-0.617292,72,4031.537002
-0.638199,72,4052.055535
-0.623096,72,4073.47218
-0.59903,72,4091.111681
-0.622491,72,4110.555446
-0.623076,72,4129.498176
-0.647634,72,4145.995942
-0.577054,72,4165.020483
-0.648613,72,4185.814781
-0.474121,72,4204.601108
-0.429096,72,4223.605049
-0.702989,72,4239.523269
-0.662712,72,4260.746334
-0.705741,72,4281.330383
-0.634562,72,4302.104711
-0.514051,72,4322.358569
-0.712738,72,4345.062193
-0.565946,72,4364.127607
-0.615996,72,4386.754091
-0.813452,72,4410.31613
-0.576262,72,4429.221621
-0.687989,72,4452.462733
-0.678425,72,4475.025312
-0.529577,72,4495.358507
-0.555828,72,4516.591651
-0.611833,72,4535.582705
-0.585826,72,4557.213585
-0.626615,72,4581.71879
-0.674584,72,4607.193882
-0.572454,72,4624.78033
-0.80968,72,4647.065367
-0.578815,72,4668.206869
-0.663896,72,4689.584648
-0.454229,72,4711.088152
-0.643757,72,4730.510203
-0.578254,72,4752.20236
-0.454457,72,4772.35281
-0.566679,72,4792.837311
-0.581144,72,4811.753682
-0.634329,72,4832.51152
-0.864333,72,4853.116435
-0.626135,72,4873.238601
-0.650796,72,4896.365888
-0.566726,72,4919.812256
-0.517311,72,4941.432878
-0.56525,72,4964.540441
-0.696146,72,4988.264613
-0.5785,72,5011.211357
-0.527989,72,5031.301701
-0.646723,72,5050.402732
-0.546331,72,5067.124614
-0.715528,72,5087.877663
-0.665031,72,5111.58734
-0.655475,72,5133.756804
-0.465712,72,5152.204967
-0.562012,72,5171.197262
-0.680013,72,5190.378482
-0.640828,72,5207.632417
-0.682965,72,5228.247982
-0.612886,72,5247.754671
-0.703682,72,5270.953926
-0.620711,72,5292.021584
-0.559601,72,5312.31224
-0.578856,72,5333.006568
-0.547962,72,5353.351464
-0.598575,72,5373.406474
-0.601259,72,5390.496639
-0.64031,72,5408.971125
-0.63404,72,5427.549626
-0.603196,72,5445.558286
-0.610422,72,5466.397799
-0.588457,72,5490.096971
-0.64503,72,5513.702904
-0.654405,72,5536.559442
-0.643298,72,5558.065746
-0.746601,72,5581.09558
-0.591965,72,5601.425507
-0.596933,72,5626.094299
-0.604448,72,5647.733301
-0.727929,72,5671.196915
-0.568297,72,5690.769851
-0.545571,72,5706.940959
-0.543082,72,5724.560303
-0.648296,72,5746.936692
-0.667307,72,5769.493392
-0.60884,72,5791.791471
-0.682784,72,5815.259114
-0.707947,72,5840.141244
-0.555262,72,5864.458756
-0.584182,72,5886.15202
-0.60056,72,5905.615312
-0.815106,72,5928.36914
-0.63155,72,5948.99519
-0.825214,72,5971.459962
-0.616751,72,5998.397117
-0.562805,72,6024.186191
-0.771663,72,6047.684515
-0.664477,72,6070.757509
-0.528819,72,6097.176451
-0.797981,72,6121.218639
-0.653823,72,6143.523443
-0.543345,72,6165.049244
-0.747752,72,6184.808233
-0.737324,72,6202.937781
-0.97275,72,6221.271604
-0.701812,72,6249.670829
-0.766346,72,6272.207967
-0.653283,72,6294.777277
-0.5921,72,6318.308906
-0.719122,72,6342.389104
-0.678467,72,6359.854614
-0.746482,72,6380.355361
-0.680072,72,6400.540339
-0.687842,72,6422.808153
-0.600262,72,6441.911352
-0.629842,72,6467.543492
-0.686322,72,6491.966423
-0.744896,72,6516.557224
-0.599318,72,6539.512136
-0.676756,72,6564.924254
-0.480978,72,6585.506354
-0.728456,72,6608.428135
-0.690139,72,6630.508735
-0.648009,72,6656.859209
-0.701837,72,6679.469409
-0.670452,72,6705.159962
-0.711321,72,6731.430116
-0.650445,72,6751.736487
-0.580055,72,6769.171253
-0.650514,72,6789.332759
-0.647713,72,6810.348511
-0.616136,72,6825.689186
-0.601099,72,6849.609256
-0.666139,72,6872.563676
-0.584715,72,6888.821375
-0.567909,72,6909.648594
-0.524463,72,6932.189705
-0.656167,72,6954.201592
-0.572339,72,6978.987106
-0.644459,72,7005.368883
-0.644128,72,7031.320684
-0.539706,72,7049.766487
-0.660481,72,7076.243256
-0.607347,72,7096.664545
-0.669951,72,7121.861092
-0.540847,72,7142.869675
-0.684696,72,7168.904772
-0.640411,72,7193.152906
-0.492657,72,7211.642283
-0.596224,72,7232.980192
-0.601805,72,7252.624792
-0.607239,72,7274.399724
-0.566845,72,7296.735997
-0.578142,72,7318.052195
-0.620623,72,7342.303123
-0.762759,72,7368.304175
-0.530458,72,7391.042533
-0.653011,72,7416.037759
-0.679343,72,7438.902504
-0.594463,72,7465.163234
-0.650161,72,7486.820165
-0.637711,72,7508.843128
-0.436121,72,7533.515741
-0.629255,72,7553.992461
-0.660473,72,7579.599014
-0.63577,72,7600.832366
-0.688404,72,7621.815961
-0.669979,72,7643.398303
-0.579843,72,7662.592528
-0.834985,72,7684.680102
-0.639295,72,7707.581403
-0.612542,72,7728.666716
-0.6692,72,7747.310555
-0.664257,72,7770.128356
-0.626193,72,7792.124038
-0.508123,72,7813.347013
-0.592229,72,7832.130003
-0.658637,72,7853.269953
-0.591464,72,7873.317954
-0.655172,72,7898.223212
-0.571339,72,7914.64247
-0.684961,72,7933.245636
-0.656631,72,7953.523039
-0.535058,72,7973.408591
-0.603417,72,7993.527812
-0.516349,72,8015.230908
-0.647038,72,8038.556064
-0.542584,72,8058.428283
-0.903548,72,8081.319436
-0.474143,72,8100.315794
-0.666138,72,8123.558459
-0.646794,72,8147.130761
-0.480749,72,8164.741978
-0.55565,72,8182.846777
-0.666241,72,8203.815303
-0.544936,72,8226.03854
-0.587422,72,8242.503903
-0.617881,72,8262.020489
-0.583546,72,8282.208605
-0.639253,72,8299.925542
-0.65824,72,8318.338778
-0.567057,72,8344.977428
-0.593951,72,8363.206683
-0.607462,72,8387.972658
-0.635538,72,8409.99075
-0.575654,72,8427.612306
-0.541048,72,8445.181018
-0.51946,72,8462.267614
-0.670929,72,8482.200129
-0.587982,72,8503.324019
-0.584781,72,8524.258611
-0.556836,72,8544.062197
-0.609159,72,8560.871295
-0.614576,72,8579.423161
-0.601055,72,8599.443936
-0.574582,72,8615.984427
-0.656483,72,8634.259275
-0.595049,72,8653.789965
-0.531175,72,8680.369291
-0.52941,72,8700.445939
-0.64281,72,8721.769519
-0.55663,72,8738.415646
-0.556438,72,8759.010422
-0.702016,72,8781.514825
-0.657492,72,8804.744308
-0.747599,72,8829.33114
-0.610739,72,8851.853155
-0.66834,72,8869.125197
-0.586058,72,8887.870044
-0.613456,72,8909.266524
-0.555046,72,8933.502113
-0.654353,72,8958.129523
-0.515457,72,8976.929467
-0.633027,72,8998.063874
-0.605263,72,9018.286613
-0.708714,72,9041.788695
-0.558667,72,9063.328992
-0.558895,72,9083.150118
-0.600416,72,9106.043142
-0.637853,72,9126.077429
-0.630144,72,9148.263371
-0.592049,72,9167.265792
-0.511879,72,9189.413805
-0.652792,72,9209.111582
-0.539511,72,9225.600932
-0.536661,72,9244.471457
-0.45254,72,9261.314255
-0.551336,72,9285.437549
-0.606719,72,9306.729711
-0.816273,72,9328.056724
-0.501966,72,9351.350575
-0.629645,72,9370.368731
-0.670871,72,9388.510132
-0.661129,72,9410.33735
-0.661504,72,9430.310523
-0.602118,72,9453.785929
-0.513681,72,9473.636405
-0.603549,72,9496.597537
-0.607493,72,9516.781812
-0.602677,72,9537.686931
-0.525756,72,9559.55002
-0.536245,72,9576.190435
-0.60518,72,9597.878608
-0.69091,72,9621.471193
-0.54204,72,9642.690241
-0.689171,72,9665.246091
-0.546669,72,9684.339027
-0.569346,72,9700.408614
-0.596098,72,9725.207675
-0.593534,72,9753.228133
-0.553034,72,9778.631986
-0.533701,72,9801.920993
-0.547569,72,9822.531862
-0.657947,72,9849.042783
-0.682545,72,9869.514547
-0.519442,72,9889.226131
-0.432525,72,9907.908731
-0.585871,72,9928.710371
-0.497038,72,9948.115031
-0.669096,72,9967.565946
-0.53146,72,9988.108783
-0.549432,72,10008.016848
-0.660063,72,10036.624901
-0.659646,72,10055.941316
-0.692301,72,10076.304586
-0.608188,72,10098.975501
-0.62795,72,10120.336237
-0.638214,72,10143.87712
-0.564282,72,10168.150122
-0.666131,72,10190.552404
-0.619625,72,10214.156458
-0.60103,72,10235.979197
-0.587882,72,10252.78753
-0.518483,72,10272.16291
-0.533501,72,10292.232572
-0.559357,72,10312.568504
-0.655156,72,10337.48069
-0.557054,72,10357.363279
-0.571141,72,10381.968795
-0.726465,72,10409.934404
-0.500955,72,10430.157024
-0.491885,72,10453.674156
-0.817377,72,10477.024269
-0.650575,72,10495.128057
-0.497907,72,10514.788214
-0.642204,72,10535.096331
-0.498797,72,10555.204504
-0.637971,72,10575.68727
-0.578529,72,10591.473952
-0.624517,72,10607.956446
-0.648277,72,10625.256964
-0.585135,72,10648.950742
-0.607113,72,10671.051721
-0.516417,72,10689.730306
-0.600255,72,10710.486312
-0.639166,72,10733.680301
-0.591424,72,10755.340396
-0.585166,72,10776.44519
-0.504589,72,10795.700256
-0.584306,72,10814.774649
-0.524326,72,10834.52722
-0.657053,72,10855.97918
-0.594686,72,10878.715524
-0.531582,72,10899.157013
-0.560964,72,10921.203526
-0.61824,72,10939.578574
-0.529315,72,10957.760961
-0.634393,72,10974.602514
-0.511453,72,10993.373031
-0.609104,72,11012.599681
-0.575057,72,11031.469485
-0.566166,72,11048.527546
-0.533206,72,11066.428905
-0.489296,72,11083.805628
-0.639417,72,11104.701234
-0.559738,72,11124.572222
-0.550306,72,11142.793181
-0.565497,72,11162.729087
-0.687009,72,11188.684937
-0.560016,72,11208.791824
-0.596762,72,11233.481088
-0.714253,72,11259.979141
-0.623436,72,11284.255217
-0.525349,72,11304.16438
-0.603525,72,11327.368189
-0.656882,72,11355.22534
-0.747707,72,11381.865037
-0.532478,72,11407.769186
-0.654448,72,11430.639922
-0.598283,72,11456.033101
-0.646066,72,11483.12004
-0.533219,72,11509.665348
-0.618043,72,11534.2608
-0.688908,72,11555.710833
-0.545215,72,11576.002057
-0.612381,72,11601.612233
-0.650052,72,11620.664644
-0.555283,72,11645.049566
-0.576203,72,11670.95342
-0.558809,72,11694.65689
-0.557101,72,11717.784781
-0.649156,72,11741.090644
-0.588852,72,11761.082326
-0.615938,72,11786.822209
-0.619872,72,11811.576511
-0.58056,72,11834.188733
-0.54973,72,11858.13741
-0.644453,72,11886.06915
-0.572733,72,11908.488061
-0.601463,72,11931.301714
-0.540901,72,11954.934709
-0.576406,72,11978.036771
-0.861399,72,12002.036189
-0.570305,72,12026.384097
-0.445492,72,12047.976388
-0.584029,72,12070.747811
-0.606073,72,12094.049412
-0.568522,72,12114.146018
-0.53045,72,12137.986518
-0.620681,72,12162.440002
-0.682963,72,12190.298493
-0.640932,72,12218.272106
-0.514941,72,12243.804451
-0.584443,72,12268.302285
-0.466391,72,12291.354831
-0.468542,72,12310.872055
-0.626585,72,12336.066418
-0.661255,72,12361.531476
-0.632001,72,12390.615522
-0.780571,72,12417.845377
-0.605832,72,12443.980132
-0.579319,72,12470.697299
-0.577169,72,12490.112936
-0.663085,72,12516.347405
-0.645974,72,12535.767205
-0.664595,72,12562.330446
-0.771813,72,12589.779217
-0.563378,72,12611.421969
-0.70167,72,12636.33518
-0.664062,72,12661.179131
-0.593045,72,12685.976749
-0.524021,72,12708.087481
-0.594539,72,12735.672993
-0.690511,72,12762.734314
-0.618805,72,12786.42302
-0.558002,72,12811.525882
-0.609461,72,12836.909765
-0.566525,72,12856.910379
-0.580779,72,12882.201426
-0.592688,72,12905.498446
-0.509803,72,12927.940043
-0.623522,72,12950.969198
-0.577652,72,12978.802764
-0.555963,72,13003.580481
-0.557593,72,13027.504251
-0.705281,72,13053.505596
-0.599872,72,13076.484942
-0.631552,72,13103.640723
-0.563951,72,13129.36042
-0.62777,72,13152.607451
-0.563081,72,13177.868372
-0.518848,72,13202.179764
-0.562186,72,13226.58871
-0.609475,72,13251.827444
-0.67369,72,13275.458909
-0.70674,72,13302.574146
-0.68643,72,13330.616764
-0.619309,72,13356.337793
-0.646148,72,13382.021331
-0.582012,72,13404.079261
-0.544996,72,13431.14667
-0.666213,72,13454.400457
-0.62856,72,13476.108073
-0.61903,72,13499.856784
-0.598864,72,13524.15536
-0.656638,72,13548.238791
-0.503218,72,13571.533674
-0.577253,72,13593.544529
-0.797568,72,13620.557023
-0.741809,72,13645.56595
-0.789186,72,13670.490863
-0.647336,72,13695.889334
-0.582821,72,13715.15832
-0.594748,72,13740.242028
-0.650738,72,13764.324094
-0.542336,72,13790.072918
-0.637197,72,13815.284825
-0.572865,72,13839.226786
-0.52832,72,13864.513204
-0.560475,72,13888.891948
-0.580839,72,13908.833031
-0.528749,72,13935.197425
-0.560285,72,13957.725436
-0.535468,72,13979.388108
-0.501444,72,14001.661671
-0.571956,72,14022.428594
-0.529721,72,14042.779619
-0.467909,72,14065.879267
-0.704643,72,14090.021187
-0.573284,72,14113.833944
-0.550681,72,14136.792092
-0.591418,72,14162.243281
-0.694838,72,14183.487462
-0.479752,72,14205.119402
-0.662417,72,14231.877345
-0.478606,72,14255.366219
-0.517303,72,14276.328372
-0.860863,72,14302.959208
-0.589634,72,14330.103197
-0.734169,72,14354.482049
-0.577331,72,14381.573658
-0.467454,72,14404.561966
-0.573023,72,14426.806532
-0.525984,72,14445.507028
-0.590882,72,14473.189941
-0.64193,72,14493.546832
-0.589789,72,14511.704881
-0.574553,72,14530.85784
-0.538451,72,14551.683853
-0.695273,72,14575.322856
-0.76102,72,14597.716283
-0.531485,72,14619.671218
-0.544648,72,14642.987736
-0.56282,72,14662.410655
-0.655699,72,14685.913543
-0.534987,72,14708.551605
-0.599096,72,14730.195547
-0.548974,72,14748.752123
-0.560251,72,14773.010057
-0.648863,72,14796.829184
-0.647506,72,14819.247153
-0.537622,72,14839.843036
-0.636091,72,14861.329085
-0.994682,72,14886.130798
-0.515451,72,14908.645834
-0.607321,72,14930.630059
-0.664202,72,14954.209242
-0.711807,72,14977.652306
-0.500321,72,14995.819336
-0.54053,72,15012.013238
-0.629915,72,15035.053185
-0.581693,72,15058.672137
-0.507934,72,15080.035088
-0.577182,72,15102.957599
-0.513435,72,15121.927987
-0.664768,72,15143.875484
-0.529656,72,15165.668956
-0.569099,72,15184.139089
-0.602427,72,15205.101954
-0.802291,72,15224.928296
-0.562534,72,15243.310087
-0.655408,72,15266.358017
-0.608177,72,15287.77442
-0.518551,72,15307.887595
-0.533893,72,15328.842444
-0.530229,72,15347.432918
-0.558554,72,15367.291843
-0.486174,72,15386.71089
-0.494529,72,15405.800073
-0.909237,72,15428.733835
-0.632783,72,15451.41276
-0.504419,72,15471.083257
-0.864874,72,15495.173394
-0.734512,72,15515.950755
-0.598906,72,15538.765287
-0.582862,72,15558.999897
-0.516766,72,15579.551715
-0.635449,72,15604.774177
-0.608164,72,15629.763798
-0.690573,72,15650.543593
-0.548795,72,15670.874715
-0.706536,72,15694.037261
-0.635939,72,15714.416276
-0.492523,72,15732.091366
-0.617968,72,15753.846141
-0.652639,72,15775.847003
-0.575889,72,15799.5457
-0.719378,72,15820.190158
-0.576031,72,15838.88423
-0.588214,72,15857.774117
-0.540308,72,15877.052367
-0.548508,72,15897.151407
-0.615195,72,15920.839527
-0.611163,72,15941.466215
-0.552506,72,15961.760305
-0.576773,72,15985.350505
-0.58992,72,16002.846539
-0.589519,72,16020.468346
-0.574339,72,16037.555866
-0.513739,72,16057.166984
-0.521499,72,16078.222362
-0.613595,72,16094.135587
-0.581384,72,16113.892565
-0.717834,72,16134.722884
-0.611947,72,16152.989326
-0.573003,72,16171.771817
-0.631541,72,16186.580781
-0.610808,72,16204.458499
-0.822985,72,16226.464955
-0.54133,72,16244.679787
-0.580914,72,16263.910579
-0.573033,72,16285.06738
-0.771694,72,16304.790202
-0.563135,72,16320.795461
-0.563354,72,16340.012644
-0.690463,72,16364.075475
-0.62449,72,16384.074951
-0.554013,72,16399.260981
-0.579714,72,16417.630483
-0.68709,72,16437.476921
-0.587975,72,16457.209927
-0.535889,72,16477.014175
-0.644521,72,16496.597596
-0.531317,72,16518.208168
-0.490688,72,16536.271617
-0.557287,72,16556.827187
-0.739604,72,16579.919858
-0.633509,72,16598.718188
-0.632921,72,16616.970762
-0.6101,72,16638.087497
-0.561022,72,16656.897551
-0.555691,72,16675.144535
-0.625279,72,16694.125119
-0.523714,72,16715.353398
-0.66127,72,16734.839779
-0.594685,72,16753.331065
-0.556474,72,16772.851736
-0.639563,72,16794.070169
-0.768012,72,16815.370049
-0.567463,72,16836.174228
-0.587044,72,16853.641505
-0.595446,72,16875.766783
-0.593854,72,16892.710779
-0.587415,72,16910.958555
-0.553795,72,16929.658312
-0.536099,72,16948.599694
-0.563049,72,16967.454606
-0.46544,72,16986.103427
-0.639703,72,17003.065961
-0.67777,72,17021.68607
-0.437787,72,17036.882044
-0.583936,72,17058.984927
-0.576431,72,17077.343547
-0.507092,72,17096.348463
-0.551437,72,17116.96887
-0.625132,72,17139.58994
-0.446653,72,17156.655728
-0.663342,72,17177.535841
-0.645003,72,17196.467134
-0.649901,72,17215.712079
-0.643566,72,17235.941018
-0.535379,72,17256.023501
-0.602211,72,17272.978857
-0.585118,72,17290.774297
-0.534952,72,17311.873795
-0.549632,72,17332.868033
-0.622977,72,17356.191558
-0.551596,72,17375.731505
-0.597718,72,17395.050988
-0.577845,72,17411.352494
-0.55179,72,17430.462672
-0.583228,72,17449.787715
-0.577935,72,17468.986999
-0.536297,72,17487.591426
-0.561587,72,17509.390521
-0.592379,72,17529.099541
-0.522185,72,17549.004383
-0.753251,72,17571.124191
-0.604725,72,17593.157487
-0.690353,72,17610.323461
-0.660968,72,17630.51637
-0.647421,72,17650.947845
-0.660398,72,17675.74224
-0.657467,72,17693.907319
-0.496163,72,17712.996827
-0.509512,72,17736.003552
-0.625405,72,17762.098031
-0.578353,72,17785.488093
-0.574405,72,17807.58127
-0.576421,72,17828.449695
-0.644129,72,17847.265268
-0.633377,72,17870.114577
-0.540634,72,17889.554173
-0.561112,72,17910.208394
-0.589443,72,17928.650526
-0.584168,72,17946.700759
-0.687966,72,17968.376381
-0.818113,72,17990.947462
-0.582002,72,18010.939201
-0.533315,72,18029.645943
-0.559173,72,18051.163504
-0.595068,72,18074.387558
-0.688172,72,18099.48787
