#{"t_start": 1724401306.902459, "env_id": "None"}
r,l,t
-0.4795016,6,190.724158
-0.5160594,6,190.724173
-0.5155383,6,190.724181
-0.44547805,6,190.724191
-0.37321165,6,194.735218
-0.3299329,6,194.735261
-0.36375475,6,194.735272
-0.45710757,6,194.735281
-0.34663826,6,194.735289
-0.43764868,6,198.810857
-0.44903603,6,198.81115
-0.29093322,6,198.811179
-0.38286194,6,198.811204
-0.47088125,6,198.811229
-0.33975017,6,202.973643
-0.5114689,6,202.973682
-0.45752725,6,202.973694
-0.3917276,6,202.973702
-0.43346298,6,202.973709
-0.3972028,6,207.168619
-0.42992347,6,207.16899
-0.33875653,6,207.16903
-0.50779104,6,207.169062
-0.39883855,6,207.169093
-0.5296698,6,211.215448
-0.36496127,6,211.215606
-0.36964038,6,211.215634
-0.37715527,6,211.215658
-0.4973307,6,211.215682
-0.47624895,6,215.165143
-0.43743652,6,215.165268
-0.4022279,6,215.165297
-0.35965973,6,215.165323
-0.38517913,6,215.165347
-0.42295948,6,218.673108
-0.39954966,6,218.673445
-0.4047891,6,218.673473
-0.379124,6,218.673498
-0.37866655,6,218.673522
-0.39426583,6,223.09065
-0.4072827,6,223.090774
-0.36672285,6,223.090803
-0.3929648,6,223.090827
-0.42945826,6,223.090851
-0.34479043,6,227.156762
-0.41460112,6,227.156874
-0.4091306,6,227.156902
-0.31235504,6,227.156927
-0.4885228,6,227.156952
-0.44875556,6,231.342463
-0.3741123,6,231.342673
-0.29497665,6,231.342687
-0.37973332,6,231.342699
-0.37705415,6,231.342707
-0.390935,6,235.326672
-0.453412,6,235.326713
-0.35290715,6,235.326723
-0.3618022,6,235.326732
-0.3569599,6,235.326739
-0.38590217,6,239.919476
-0.5516322,6,239.919538
-0.39765346,6,239.91955
-0.44245493,6,239.91956
-0.37654734,6,239.919568
-0.41343537,6,244.237963
-0.36457056,6,244.238026
-0.46854046,6,244.238037
-0.36220485,6,244.238045
-0.3895735,6,244.238052
-0.39211953,6,248.583219
-0.37461632,6,248.583323
-0.3562061,6,248.583352
-0.39428735,6,248.583378
-0.37844577,6,248.583402
-0.31647828,6,253.18972
-0.403851,6,253.190013
-0.34711224,6,253.190044
-0.48067325,6,253.190069
-0.45064235,6,253.190093
-0.3677882,6,257.216013
-0.44890967,6,257.216104
-0.3486284,6,257.216131
-0.3687095,6,257.216155
-0.3956062,6,257.216178
-0.3457303,6,261.43835
-0.3383452,6,261.438507
-0.35750142,6,261.438519
-0.49532625,6,261.438527
-0.44012114,6,261.438535
-0.38241902,6,264.799276
-0.39507267,6,264.799326
-0.39621353,6,264.799339
-0.39127946,6,264.799348
-0.38654736,6,264.799358
-0.48817772,6,269.350122
-0.40096578,6,269.351389
-0.3121378,6,269.351441
-0.44989675,6,269.351462
-0.39840117,6,269.351497
-0.39228135,6,273.396084
-0.46229836,6,273.396385
-0.3787252,6,273.39641
-0.38358498,6,273.396431
-0.44846028,6,273.396454
-0.39139375,6,277.024201
-0.3093195,6,277.024417
-0.37592742,6,277.02443
-0.40766397,6,277.024439
-0.39481822,6,277.02445
-0.2594573,6,282.676882
-0.3076849,6,282.677073
-0.2704383,6,282.677086
-0.26091185,6,282.677095
-0.3195628,6,282.677103
-0.4308577,6,286.952291
-0.37043688,6,286.952395
-0.40150204,6,286.952411
-0.47224241,6,286.952419
-0.37331432,6,286.952427
-0.36200073,6,290.85556
-0.38524744,6,290.85568
-0.39261016,6,290.855708
-0.7042551,6,290.855733
-0.31971663,6,290.855758
-0.35142678,6,294.691343
-0.41228127,6,294.691656
-0.43824667,6,294.691685
-0.41355246,6,294.691709
-0.38421145,6,294.691732
-0.37161744,6,298.732147
-0.324533,6,298.732293
-0.33044216,6,298.732321
-0.39730877,6,298.732347
-0.46098143,6,298.73237
-0.30352315,6,302.986614
-0.40330234,6,302.986945
-0.44796053,6,302.986974
-0.4382294,6,302.987024
-0.401568,6,302.987078
-0.40409967,6,306.526966
-0.3951063,6,306.527105
-0.3425229,6,306.527133
-0.32628447,6,306.527157
-0.3991793,6,306.527181
-0.59567624,6,311.001728
-0.3961356,6,311.001834
-0.36916742,6,311.001863
-0.4233982,6,311.001888
-0.3876545,6,311.001912
-0.4053246,6,315.390285
-0.32234922,6,315.390624
-0.4521183,6,315.390653
-0.34002563,6,315.390681
-0.40439352,6,315.390706
-0.39924437,6,319.012716
-0.36218244,6,319.012754
-0.5602014,6,319.012765
-0.5575046,6,319.012773
-0.38214448,6,319.012779
-0.34684125,6,322.779186
-0.46613368,6,322.779492
-0.40791333,6,322.779521
-0.4312669,6,322.779551
-0.33468413,6,322.779575
-0.4542489,6,327.242637
-0.3978979,6,327.24272
-0.3999349,6,327.242731
-0.3773858,6,327.242739
-0.37556624,6,327.242746
-0.43588114,6,331.676346
-0.3325157,6,331.676392
-0.44867215,6,331.676405
-0.31127098,6,331.676413
-0.40496698,6,331.676422
-0.48248646,6,335.331737
-0.40971512,6,335.332059
-0.3912919,6,335.332088
-0.3690127,6,335.332113
-0.386376,6,335.332137
-0.3394887,6,339.107647
-0.3459461,6,339.107806
-0.4403768,6,339.107835
-0.43168974,6,339.107878
-0.3370562,6,339.107903
-0.4618423,6,343.365643
-0.35055566,6,343.365722
-0.41864297,6,343.365734
-0.41627696,6,343.365742
-0.38079354,6,343.365756
-0.39183167,6,346.975457
-0.41939652,6,346.975506
-0.37730795,6,346.975517
-0.35548177,6,346.975525
-0.4001156,6,346.975531
-0.3504059,6,351.10468
-0.2415513,6,351.10484
-0.4599662,6,351.104852
-0.43007284,6,351.10486
-0.48943812,6,351.10487
-0.3599095,6,355.221361
-0.35745016,6,355.22148
-0.46703297,6,355.221508
-0.36772412,6,355.221534
-0.31855708,6,355.221558
-0.33554614,6,358.939638
-0.39950815,6,358.939812
-0.4205741,6,358.939824
-0.43331712,6,358.939832
-0.2973224,6,358.93984
-0.4023953,6,363.305063
-0.38358414,6,363.305307
-0.38802773,6,363.305336
-0.41042328,6,363.305362
-0.3613668,6,363.305385
-0.47816592,6,366.835886
-0.27706325,6,366.836617
-0.56586003,6,366.836649
-0.38646045,6,366.836678
-0.38752872,6,366.836701
-0.391938,6,370.947736
-0.41756645,6,370.948066
-0.46673867,6,370.948096
-0.31628498,6,370.948121
-0.43467236,6,370.948152
-0.39644697,6,375.389475
-0.37833217,6,375.389527
-0.3898125,6,375.389541
-0.37404692,6,375.38955
-0.4790568,6,375.389559
-0.39071757,6,379.427657
-0.3704847,6,379.427922
-0.3954833,6,379.427951
-0.432681,6,379.427976
-0.40611863,6,379.428
-0.38103655,6,383.657109
-0.47840562,6,383.657311
